Prefix,Course Title,Section,Class Number,Days & Times,Bldg & Room
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",12,04856,ARRGT,ARR ARR
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",13,04857,ARRGT,ARR ARR
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",14,04858,ARRGT,ARR ARR
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",15,04859,ARRGT,ARR ARR
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",16,04860,ARRGT,ARR ARR
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",17,04861,ARRGT,ARR ARR
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",18,04862,ARRGT,ARR ARR
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",19,04863,ARRGT,ARR ARR
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",20,04864,ARRGT,ARR ARR
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",21,04865,ARRGT,ARR ARR
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",22,04866,ARRGT,ARR ARR
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",26,04870,ARRGT,ARR ARR
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",27,04871,ARRGT,ARR ARR
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",28,04872,ARRGT,ARR ARR
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",29,04873,ARRGT,ARR ARR
ECONS,"800 Doctoral Research, Dissertation, and/or Examination",30,04874,ARRGT,ARR ARR
ED_ABRD,900 Educ Abroad,01,10101,ARRGT,ARR ARR
ED_ABRD,900 Educ Abroad,02,10113,ARRGT,ARR ARR
ED_ABRD,901 Educ Abroad,01,10102,ARRGT,ARR ARR
ED_ABRD,901 Educ Abroad,02,10114,ARRGT,ARR ARR
ED_ABRD,902 Educ Abroad,01,10103,ARRGT,ARR ARR
ED_ABRD,902 Educ Abroad,02,10115,ARRGT,ARR ARR
ED_ABRD,903 Educ Abroad,01,10104,ARRGT,ARR ARR
ED_ABRD,903 Educ Abroad,02,10116,ARRGT,ARR ARR
ED_ABRD,904 Educ Abroad,01,10105,ARRGT,ARR ARR
ED_ABRD,904 Educ Abroad,02,10117,ARRGT,ARR ARR
ED_ABRD,905 Educ Abroad,01,10106,ARRGT,ARR ARR
ED_ABRD,905 Educ Abroad,02,10118,ARRGT,ARR ARR
ED_ABRD,906 Educ Abroad,01,10107,ARRGT,ARR ARR
ED_ABRD,906 Educ Abroad,02,10119,ARRGT,ARR ARR
ED_ABRD,907 Educ Abroad,01,10108,ARRGT,ARR ARR
ED_ABRD,907 Educ Abroad,02,12972,ARRGT,ARR ARR
ED_ABRD,915 Educ Abroad,01,10120,ARRGT,ARR ARR
ED_ABRD,915 Educ Abroad,02,10121,ARRGT,ARR ARR
ED_ABRD,916 Educ Abroad,01,10122,ARRGT,ARR ARR
ED_ABRD,916 Educ Abroad,02,10123,ARRGT,ARR ARR
ED_ABRD,917 Educ Abroad,01,10109,ARRGT,ARR ARR
ED_ABRD,917 Educ Abroad,02,10124,ARRGT,ARR ARR
ED_ABRD,918 Educ Abroad,01,10110,ARRGT,ARR ARR
ED_ABRD,918 Educ Abroad,02,10125,ARRGT,ARR ARR
ED_ABRD,919 Educ Abroad,01,10111,ARRGT,ARR ARR
ED_ABRD,919 Educ Abroad,02,10126,ARRGT,ARR ARR
ED_ABRD,920 Educ Abroad,01,10112,ARRGT,ARR ARR
ED_ABRD,920 Educ Abroad,02,10127,ARRGT,ARR ARR
ED_ABRD,921 Educ Abroad,01,12961,ARRGT,ARR ARR
ED_ABRD,921 Educ Abroad,02,10133,ARRGT,ARR ARR
ED_ABRD,922 Educ Abroad,01,10134,ARRGT,ARR ARR
ED_ABRD,922 Educ Abroad,02,10135,ARRGT,ARR ARR
ED_ABRD,923 Educ Abroad,01,10136,ARRGT,ARR ARR
ED_ABRD,923 Educ Abroad,02,10137,ARRGT,ARR ARR
ED_ABRD,961 [ARTS] Educ Abroad,01,10140,ARRGT,ARR ARR
ED_ABRD,961 [ARTS] Educ Abroad,02,10141,ARRGT,ARR ARR
ED_ABRD,969 [DIVR] Educ Abroad,01,10142,ARRGT,ARR ARR
ED_ABRD,969 [DIVR] Educ Abroad,02,10143,ARRGT,ARR ARR
ED_ABRD,986 [WRTG] Educ Abroad,01,10128,ARRGT,ARR ARR
ED_ABRD,986 [WRTG] Educ Abroad,02,10129,ARRGT,ARR ARR
ED_ABRD,991 Educ Abroad,01,10138,ARRGT,ARR ARR
ED_ABRD,991 Educ Abroad,02,10139,ARRGT,ARR ARR
ED_ABRD,992 Educ Abroad,01,10130,ARRGT,ARR ARR
ED_ABRD,992 Educ Abroad,02,10131,ARRGT,ARR ARR
ED_AD,507 Social Foundations of Education,01,06105,ARRGT,ARR ARR
ED_AD,510 Improvement of Instruction,01,15962,TH17.45-20.35,CUE 119
ED_AD,516 Instructional and Curricular Leadership,01,09117,ARRGT,ARR ARR
ED_AD,590 Internship,01,06106,ARRGT,ARR ARR
ED_AD,590 Internship,02,08197,ARRGT,ARR ARR
ED_AD,600 Special Projects or Independent Study,01,06107,ARRGT,ARR ARR
ED_AD,"700 Master's Research, Thesis, and/or Examination",01,06108,ARRGT,ARR ARR
ED_AD,"702 Master's Special Problems, Directed Study, and/or Examination",01,06109,ARRGT,ARR ARR
ED_AD,"800 Doctoral Research, Dissertation, and/or Examination",01,06110,ARRGT,ARR ARR
ED_MTHSC,598 Research Seminar in Mathematics and Science Education,01,07513,W16.30-17.30,SPRK 212
ED_MTHSC,"800 Doctoral Research, Dissertation, and/or Examination",01,08629,ARRGT,ARR ARR
ED_PSYCH,"401 Classroom Assessment, Elementary",01,05827,"TU,TH14.15-15.30",EDAD 116
ED_PSYCH,"401 Classroom Assessment, Elementary",02,05828,"TU,TH12.05-13.20",EDAD 116
ED_PSYCH,"468 Classroom Assessment, Secondary",01,05829,"TU,TH10.10-12",EDAD 110
ED_PSYCH,505 Research Methods I,01,05832,M16.10-19,CLEV 255
ED_PSYCH,508 Educational Statistics,01,05833,M12.10-15,CLEV 63
ED_PSYCH,511 Classical and Modern Test Theory,01,12061,TH16.10-19,CLEV 63
ED_PSYCH,600 Special Projects or Independent Study,01,05838,ARRGT,ARR ARR
ED_PSYCH,"700 Master's Research, Thesis, and/or Examination",01,05839,ARRGT,ARR ARR
ED_PSYCH,"702 Master's Special Problems, Directed Study, and/or Examination",01,05840,ARRGT,ARR ARR
ED_PSYCH,"800 Doctoral Research, Dissertation, and/or Examination",01,05841,ARRGT,ARR ARR
ED_RES,564 Qualitative Research,01,06879,TU16.10-19,AMS PUL
ED_RES,571 Doctoral Dissertation Preparation,01,13469,M17.45-20.35,SPRK 212
ENGLISH,100 Introductory College Composition,09,14954,"M,W,F13.10-14",THOM 201
ENGLISH,101 [WRTG] College Composition,03,04924,"TU,TH13.30-14.45",WEBS 17
ENGLISH,101 [WRTG] College Composition,07,04928,"TU,TH14.55-16.10",SPRK 235
ENGLISH,101 [WRTG] College Composition,09,04930,"M,W,F10.10-11",SPRK 327
ENGLISH,101 [WRTG] College Composition,14,04935,"TU,TH9.10-10.25",KIMB 101
ENGLISH,101 [WRTG] College Composition,32,04949,"M,W,F15.10-16",TDAD 276
ENGLISH,101 [WRTG] College Composition,51,04962,ARRGT,ARR ARR
ENGLISH,101 [WRTG] College Composition,52,08025,ARRGT,ARR ARR
ENGLISH,101 [WRTG] College Composition,56,09343,"M,W,F14.10-15",CUE 319
ENGLISH,101 [WRTG] College Composition,57,09348,"M,W,F11.10-12",SPRK 212
ENGLISH,102 Writing Tutorial,01,09701,M12.10-13,CUE 303
ENGLISH,102 Writing Tutorial,02,09708,M13.10-14,CUE 303
ENGLISH,102 Writing Tutorial,03,09709,M14.10-15,ARR ARR
ENGLISH,102 Writing Tutorial,04,09702,M15.10-16,CUE 303
ENGLISH,102 Writing Tutorial,05,09710,TU10.10-11,CUE 303
ENGLISH,102 Writing Tutorial,06,09711,TU11.10-12,CUE 303
ENGLISH,102 Writing Tutorial,07,09712,TU12.10-13,ARR ARR
ENGLISH,102 Writing Tutorial,08,09713,TU13.10-14,CUE 303
ENGLISH,102 Writing Tutorial,09,09714,TU14.10-15,CUE 303
ENGLISH,102 Writing Tutorial,10,09715,TU15.10-16,CUE 303
ENGLISH,102 Writing Tutorial,11,09716,TU16.10-17,CUE 303
ENGLISH,102 Writing Tutorial,12,09717,W9.10-10,CUE 303
ENGLISH,102 Writing Tutorial,13,09718,W10.10-11,ARR ARR
ENGLISH,102 Writing Tutorial,14,09719,W11.10-12,ARR ARR
ENGLISH,102 Writing Tutorial,15,09720,W12.10-13,CUE 303
ENGLISH,102 Writing Tutorial,16,09721,W13.10-14,CUE 303
ENGLISH,102 Writing Tutorial,17,09722,W14.10-15,ARR ARR
ENGLISH,102 Writing Tutorial,18,09723,W15.10-16,ARR ARR
ENGLISH,102 Writing Tutorial,19,09724,W16.10-17,CUE 303
ENGLISH,102 Writing Tutorial,20,09725,TH10.10-11,CUE 303
ENGLISH,102 Writing Tutorial,21,09726,TH11.10-12,CUE 303
ENGLISH,102 Writing Tutorial,22,09727,TH12.10-13,ARR ARR
ENGLISH,102 Writing Tutorial,23,09728,TH13.10-14,CUE 303
ENGLISH,102 Writing Tutorial,24,09729,TH14.10-15,CUE 303
ENGLISH,102 Writing Tutorial,25,09730,TH15.10-16,CUE 303
ENGLISH,102 Writing Tutorial,26,09731,TH16.10-17,ARR ARR
ENGLISH,102 Writing Tutorial,27,09732,F10.10-11,ARR ARR
ENGLISH,102 Writing Tutorial,28,09733,F11.10-12,CUE 303
ENGLISH,102 Writing Tutorial,29,09734,F12.10-13,CUE 303
ENGLISH,102 Writing Tutorial,30,09735,F13.10-14,CUE 303
ENGLISH,102 Writing Tutorial,31,09736,F14.10-15,ARR ARR
ENGLISH,102 Writing Tutorial,33,10059,M11.10-12,ARR ARR
ENGLISH,104 Introductory Composition for Multilingual Writers,01,04963,"M,W,F10.10-11",THOM 201
ENGLISH,105 [WRTG] College Composition for Multilingual Writers,02,04965,"M,W,F14.10-15",THOM 201
ENGLISH,105 [WRTG] College Composition for Multilingual Writers,05,04966,"M,W,F11.10-12",COLL 235
ENGLISH,107 Writing Tutorial for Multilingual Writers,01,04967,TU13.10-14,ARR ARR
ENGLISH,107 Writing Tutorial for Multilingual Writers,02,04968,W11.10-12,ARR ARR
ENGLISH,107 Writing Tutorial for Multilingual Writers,03,04969,W13.10-14,ARR ARR
ENGLISH,107 Writing Tutorial for Multilingual Writers,04,04970,W14.10-15,ARR ARR
ENGLISH,107 Writing Tutorial for Multilingual Writers,05,04971,TH14.10-15,ARR ARR
ENGLISH,108 [HUM] Introduction to Literature,01,04973,"M,W,F13.10-14",CUE 419
ENGLISH,109 Creative Writing Now,01,14850,"M,W,F10.10-11",TODD 116
ENGLISH,112 [HUM] Language in the Real World,01,08538,ARRGT,ARR ARR
ENGLISH,201 [WRTG] Writing and Research,01,04974,"M,W,F14.10-15",TODD 133
ENGLISH,201 [WRTG] Writing and Research,02,04975,"M,W,F9.10-10",CUE 119
ENGLISH,201 [WRTG] Writing and Research,03,04976,"M,W,F13.10-14",BRYN 305
ENGLISH,201 [WRTG] Writing and Research,04,04977,ARRGT,ARR ARR
ENGLISH,201 [WRTG] Writing and Research,05,04978,ARRGT,ARR ARR
ENGLISH,210 [HUM] Readings in American Literature,01,09672,"TU,TH12.05-13.20",THOM 201
ENGLISH,298 [WRTG] Writing and Research Honors,03,04990,"M,W,F11.10-12",THOM 201
ENGLISH,298 [WRTG] Writing and Research Honors,06,04993,"M,W,F12.10-13",THOM 201
ENGLISH,298 [WRTG] Writing and Research Honors,08,07748,"M,W,F12.10-13",""
ENGLISH,301 [WRTG] Writing and Rhetorical Conventions,03,05001,ARRGT,ARR ARR
ENGLISH,301 [WRTG] Writing and Rhetorical Conventions,04,05002,"TU,TH13.30-14.45",""
ENGLISH,308 [M] Introduction to Literary Criticism,01,09676,ARRGT,ARR ARR
ENGLISH,"310 [DIVR] [M] Intersections of Race, Class, Gender, and Sexuality",01,09682,"M,W,F13.10-14",""
ENGLISH,322 [DIVR] [M] Topics in African American Literature,01,04491,"TU,TH12.05-13.20",CUE 203
ENGLISH,324 [M] Rhetoric and Composition for Teaching,01,07396,"M,W,F10.10-11",BRYN 324
ENGLISH,326 Applied Grammar for Teachers,01,09679,"M,W,F13.10-14",TODD 216
ENGLISH,351 Creative Writing: Prose,01,14926,"M,W,F10.10-11",FSHN T0101
ENGLISH,354 Digital Storytelling,01,07522,"M,W,F12.10-13",BRYN 404
ENGLISH,354 Digital Storytelling,02,07524,"M,W,F14.10-15",SPRK 223
ENGLISH,360 Principles of Rhetoric,01,07402,"M,W,F11.10-12",JSNH C0107
ENGLISH,362 [DIVR] Rhetorics of Racism,02,09954,ARRGT,ARR ARR
ENGLISH,371 17th and 18th Century Transnational Literature in English,01,07951,"TU,TH10.35-11.50",SPRK 335
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,05,07408,ARRGT,ARR ARR
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,06,07409,"TU,TH12.05-13.20",BRYN 305
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,10,07413,ARRGT,ARR ARR
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,17,07420,ARRGT,ARR ARR
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,18,07421,ARRGT,ARR ARR
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,19,07422,ARRGT,ARR ARR
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,20,07423,ARRGT,ARR ARR
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,21,07424,ARRGT,ARR ARR
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,22,07425,ARRGT,ARR ARR
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,23,07426,ARRGT,ARR ARR
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,24,07427,ARRGT,ARR ARR
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,25,07428,ARRGT,ARR ARR
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,26,07720,"TU,TH9.10-10.25",BRYN 305
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,27,07721,"TU,TH10.35-11.50",WEBS 17
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,30,07735,ARRGT,ARR ARR
ENGLISH,402 [WRTG] [M] Technical and Professional Writing,31,08408,ARRGT,ARR ARR
ENGLISH,403 [WRTG] [M] Technical and Professional Writing ESL,01,09693,ARRGT,ARR ARR
ENGLISH,405 Advanced Professional Writing and Editing,01,15504,ARRGT,ARR ARR
ENGLISH,419 The Twentieth Century Novel,01,08017,ARRGT,ARR ARR
ENGLISH,443 Phonology,01,07429,"M,W,F13.10-14",SPRK G0045
ENGLISH,452 [M] Advanced Creative Writing: Poetry,01,09107,"TU,TH10.35-11.50",BRYN 305
ENGLISH,498 Internship,01,07433,ARRGT,ARR ARR
ENGLISH,498 Internship,02,07434,ARRGT,ARR ARR
ENGLISH,498 Internship,03,07435,ARRGT,ARR ARR
ENGLISH,498 Internship,04,07436,ARRGT,ARR ARR
ENGLISH,498 Internship,05,07437,ARRGT,ARR ARR
ENGLISH,499 Special Problems,01,07438,ARRGT,ARR ARR
ENGLISH,499 Special Problems,02,07439,ARRGT,ARR ARR
ENGLISH,499 Special Problems,03,07440,ARRGT,ARR ARR
ENGLISH,499 Special Problems,04,07441,ARRGT,ARR ARR
ENGLISH,499 Special Problems,05,07442,ARRGT,ARR ARR
ENGLISH,509 Seminar in Classical Rhetoric and its Influences,01,14708,TU14.55-17.25,SLOA 5
ENGLISH,512 Introduction to Graduate Study,01,09869,TH13.30-14.20,AVER 110
ENGLISH,543 Phonology,01,07430,"M,W,F13.10-14",SPRK G0045
ENGLISH,545 Graduate Student Writing Workshop,01,09303,ARRGT,ARR ARR
ENGLISH,545 Graduate Student Writing Workshop,02,15411,ARRGT,ARR ARR
ENGLISH,549 Seminar in 20th Century British Literature,01,09698,"TU,TH12.05-13.20",SLOA 5
ENGLISH,573 Seminar in American Literature,01,14710,W15.10-17.40,AVER 110
ENGLISH,590 Research in English Studies,01,07445,ARRGT,ARR ARR
ENGLISH,595 Topics in English,01,14711,TH14.55-17.25,AVER 110
ENGLISH,598 Teaching Apprenticeship,01,07451,ARRGT,ARR ARR
ENGLISH,598 Teaching Apprenticeship,02,07452,ARRGT,ARR ARR
ENGLISH,598 Teaching Apprenticeship,04,07454,ARRGT,ARR ARR
ENGLISH,598 Teaching Apprenticeship,05,07455,ARRGT,ARR ARR
ENGLISH,598 Teaching Apprenticeship,06,07456,ARRGT,ARR ARR
ENGLISH,598 Teaching Apprenticeship,07,07457,ARRGT,ARR ARR
ENGLISH,598 Teaching Apprenticeship,08,07458,ARRGT,ARR ARR
ENGLISH,598 Teaching Apprenticeship,09,07459,ARRGT,ARR ARR
ENGLISH,598 Teaching Apprenticeship,10,08246,ARRGT,ARR ARR
ENGLISH,600 Special Projects or Independent Study,01,05006,ARRGT,ARR ARR
ENGLISH,600 Special Projects or Independent Study,02,05007,ARRGT,ARR ARR
ENGLISH,"700 Master's Research, Thesis, and/or Examination",01,05008,ARRGT,ARR ARR
ENGLISH,"702 Master's Special Problems, Directed Study, and/or Examination",01,05009,ARRGT,ARR ARR
ENGLISH,"800 Doctoral Research, Dissertation, and/or Examination",01,05010,ARRGT,ARR ARR
ENGR,101 Success in Engineering Study,01,04629,"M,W15.10-16",TODD 216
ENGR,107 [QUAN] Introductory Mathematics for Engineering Applications,01,04630,"M,W,F13.10-14",WEBS 16
ENGR,107 [QUAN] Introductory Mathematics for Engineering Applications,01 Lab,04631,TU12.05-14.55,SPRK 227
ENGR,120 Innovation in Design,01 Lab,04633,TU9.10-11,SLOA 241
ENGR,120 Innovation in Design,02 Lab,04634,TU12.05-13.55,SLOA 241
ENGR,120 Innovation in Design,03 Lab,04635,TU15.10-17,SLOA 241
ENGR,120 Innovation in Design,04 Lab,04636,TH9.10-11,SLOA 241
ENGR,120 Innovation in Design,05 Lab,04637,TH12.05-13.55,SLOA 241
ENGR,120 Innovation in Design,06 Lab,04638,TH15.10-17,SLOA 241
ENGR,120 Innovation in Design,07 Lab,16459,TU9.10-11,ARR ARR
ENGR,120 Innovation in Design,08 Lab,16460,TU12.05-13.55,ARR ARR
ENGR,120 Innovation in Design,09 Lab,16461,TU15.10-17,ARR ARR
ENGR,120 Innovation in Design,10 Lab,16462,TH9.10-11,ARR ARR
ENGR,120 Innovation in Design,11 Lab,16463,TH12.05-13.55,ARR ARR
ENGR,120 Innovation in Design,12 Lab,16464,TH15.10-17,ARR ARR
ENGR,201 Metal Fabrication,01,05700,TU12.10-13,ELB 2
